FID,IID,POP,SEX,AGE,EXP,related,related_exclude,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,train,y,ybin
0,HG02055,AFR,1,52.0,0.03845305705622198,true,true,0.42852,0.023387,-0.0056785,0.0068414,0.0027627,-0.020628,-0.010013,-0.0042968,-0.019456,0.00075742,true,19.840925793701118,1
0,HG02056,EAS,1,48.0,-0.450219756148256,true,true,-0.19227,0.29444,0.037704,0.061345,-0.0012202,-0.0044384,0.023965,-0.087353,-0.0020074,-0.013761,true,10.51752249057385,0
0,HG02056,EAS,1,49.0,-0.8684919222712822,true,true,-0.19227,0.29444,0.037704,0.061345,-0.0012202,-0.0044384,0.023965,-0.087353,-0.0020074,-0.013761,true,13.262139413734062,1
0,HG02056,EAS,1,50.0,-1.0471194648951463,true,true,-0.19227,0.29444,0.037704,0.061345,-0.0012202,-0.0044384,0.023965,-0.087353,-0.0020074,-0.013761,true,10.66174505878465,0
0,HG02056,EAS,1,51.0,2.0265261193502577,true,true,-0.19227,0.29444,0.037704,0.061345,-0.0012202,-0.0044384,0.023965,-0.087353,-0.0020074,-0.013761,true,13.618822567543274,1
0,HG02056,EAS,1,52.0,-0.9221219879906083,true,true,-0.19227,0.29444,0.037704,0.061345,-0.0012202,-0.0044384,0.023965,-0.087353,-0.0020074,-0.013761,true,12.628982067210947,1
0,HG02059,EAS,0,43.0,0.17462632838928527,false,false,-0.19544,0.29341,0.038939,0.067898,0.0034152,-0.0026179,0.022588,-0.086257,0.0011084,-0.014645,false,-5.505035031138053,0
0,HG02059,EAS,0,44.0,0.2584334247482356,false,false,-0.19544,0.29341,0.038939,0.067898,0.0034152,-0.0026179,0.022588,-0.086257,0.0011084,-0.014645,false,-5.732715120688097,0
0,HG02059,EAS,0,45.0,1.2769267114157143,false,false,-0.19544,0.29341,0.038939,0.067898,0.0034152,-0.0026179,0.022588,-0.086257,0.0011084,-0.014645,false,-5.296548168167888,0
0,HG02059,EAS,0,46.0,0.4860140182184377,false,false,-0.19544,0.29341,0.038939,0.067898,0.0034152,-0.0026179,0.022588,-0.086257,0.0011084,-0.014645,false,-3.9952728349099482,0
0,HG02059,EAS,0,47.0,0.5718522008712934,false,false,-0.19544,0.29341,0.038939,0.067898,0.0034152,-0.0026179,0.022588,-0.086257,0.0011084,-0.014645,false,-5.921930475741968,0
0,HG02068,EAS,0,50.0,-1.7235492135129828,false,false,-0.19286,0.29564,0.046272,0.066393,0.00103,-0.00044696,0.020898,-0.092871,-0.002168,-0.0076326,false,3.921940615031977,0
0,HG02068,EAS,0,51.0,0.45737388075269925,false,false,-0.19286,0.29564,0.046272,0.066393,0.00103,-0.00044696,0.020898,-0.092871,-0.002168,-0.0076326,false,4.491881441444567,0
0,HG02068,EAS,0,52.0,1.3662659703953044,false,false,-0.19286,0.29564,0.046272,0.066393,0.00103,-0.00044696,0.020898,-0.092871,-0.002168,-0.0076326,false,3.8864114146718887,0
0,HG02068,EAS,0,53.0,-1.4465627890617045,false,false,-0.19286,0.29564,0.046272,0.066393,0.00103,-0.00044696,0.020898,-0.092871,-0.002168,-0.0076326,false,3.764140932963469,0
0,HG02068,EAS,0,54.0,-0.06151039527938132,false,false,-0.19286,0.29564,0.046272,0.066393,0.00103,-0.00044696,0.020898,-0.092871,-0.002168,-0.0076326,false,3.6497848918827147,0
0,HG02071,EAS,1,55.0,0.4272124835172517,true,true,-0.19306,0.29863,0.039394,0.065813,0.0048109,0.00096904,0.025468,-0.086312,-0.00025399,-0.011043,true,-8.295812097344513,0
0,HG02071,EAS,1,56.0,-0.11759942570696047,true,true,-0.19306,0.29863,0.039394,0.065813,0.0048109,0.00096904,0.025468,-0.086312,-0.00025399,-0.011043,true,-9.434366290315312,0
0,HG02071,EAS,1,57.0,0.7305150993266459,true,true,-0.19306,0.29863,0.039394,0.065813,0.0048109,0.00096904,0.025468,-0.086312,-0.00025399,-0.011043,true,-8.61017225021193,0
0,HG02071,EAS,1,58.0,0.23130294500700638,true,true,-0.19306,0.29863,0.039394,0.065813,0.0048109,0.00096904,0.025468,-0.086312,-0.00025399,-0.011043,true,-8.91141198812011,0
0,HG02071,EAS,1,59.0,-0.5442690267163149,true,true,-0.19306,0.29863,0.039394,0.065813,0.0048109,0.00096904,0.025468,-0.086312,-0.00025399,-0.011043,true,-9.236660410205692,0
0,HG02074,EAS,1,60.0,-0.051910610586294995,true,true,-0.19594,0.30112,0.040449,0.072076,0.006112,-0.0021962,0.024058,-0.1008,-0.0037235,-0.016833,true,4.483052364153381,0
0,HG02074,EAS,1,61.0,1.915747135243786,true,true,-0.19594,0.30112,0.040449,0.072076,0.006112,-0.0021962,0.024058,-0.1008,-0.0037235,-0.016833,true,6.994818897171257,0
0,HG02074,EAS,1,62.0,0.22663830673781776,true,true,-0.19594,0.30112,0.040449,0.072076,0.006112,-0.0021962,0.024058,-0.1008,-0.0037235,-0.016833,true,4.158841840907942,0
0,HG02074,EAS,1,63.0,0.37310661677168605,true,true,-0.19594,0.30112,0.040449,0.072076,0.006112,-0.0021962,0.024058,-0.1008,-0.0037235,-0.016833,true,2.779469666160036,0
0,HG02074,EAS,1,64.0,-0.44383514721402495,true,true,-0.19594,0.30112,0.040449,0.072076,0.006112,-0.0021962,0.024058,-0.1008,-0.0037235,-0.016833,true,3.051268564521392,0
0,HG02077,EAS,1,56.0,-0.9363063319694873,true,true,-0.19297,0.30587,0.040549,0.073965,0.007279,-0.0025772,0.031722,-0.099582,0.0019716,-0.012165,true,-14.711510743489521,0
0,HG02077,EAS,1,57.0,0.36932411473620425,true,true,-0.19297,0.30587,0.040549,0.073965,0.007279,-0.0025772,0.031722,-0.099582,0.0019716,-0.012165,true,-12.744266758301022,0
0,HG02077,EAS,1,58.0,1.0425543851315566,true,true,-0.19297,0.30587,0.040549,0.073965,0.007279,-0.0025772,0.031722,-0.099582,0.0019716,-0.012165,true,-12.060825701934288,0
0,HG02077,EAS,1,59.0,-0.12653528296485927,true,true,-0.19297,0.30587,0.040549,0.073965,0.007279,-0.0025772,0.031722,-0.099582,0.0019716,-0.012165,true,-14.046558621740765,0
0,HG02077,EAS,1,60.0,-0.638637973716161,true,true,-0.19297,0.30587,0.040549,0.073965,0.007279,-0.0025772,0.031722,-0.099582,0.0019716,-0.012165,true,-15.67886852320154,0
0,HG02080,EAS,0,46.0,-0.6540132167328642,true,true,-0.19403,0.29899,0.043168,0.06736,0.0056289,-0.0020511,0.019394,-0.072486,-0.0038509,-0.0049705,true,3.244208263546418,0
0,HG02080,EAS,0,47.0,-1.9004956309184757,true,true,-0.19403,0.29899,0.043168,0.06736,0.0056289,-0.0020511,0.019394,-0.072486,-0.0038509,-0.0049705,true,5.288013404567178,0
0,HG02080,EAS,0,48.0,0.5783562136669863,true,true,-0.19403,0.29899,0.043168,0.06736,0.0056289,-0.0020511,0.019394,-0.072486,-0.0038509,-0.0049705,true,4.540385712214557,0
0,HG02080,EAS,0,49.0,-0.21955263356978916,true,true,-0.19403,0.29899,0.043168,0.06736,0.0056289,-0.0020511,0.019394,-0.072486,-0.0038509,-0.0049705,true,4.395675020231536,0
0,HG02080,EAS,0,50.0,-0.6625065883855655,true,true,-0.19403,0.29899,0.043168,0.06736,0.0056289,-0.0020511,0.019394,-0.072486,-0.0038509,-0.0049705,true,5.590349335993582,0
0,HG02083,EAS,1,49.0,1.719387411927357,true,true,-0.19382,0.29725,0.040699,0.06253,0.004732,-0.0030443,0.02723,-0.098734,-0.00061981,-0.011128,true,-7.273121898445379,0
0,HG02083,EAS,1,50.0,-0.2704595730764058,true,true,-0.19382,0.29725,0.040699,0.06253,0.004732,-0.0030443,0.02723,-0.098734,-0.00061981,-0.011128,true,-12.122449055692428,0
0,HG02083,EAS,1,51.0,2.0004837286731507,true,true,-0.19382,0.29725,0.040699,0.06253,0.004732,-0.0030443,0.02723,-0.098734,-0.00061981,-0.011128,true,-8.041908094616305,0
0,HG02083,EAS,1,52.0,-0.2829486727551498,true,true,-0.19382,0.29725,0.040699,0.06253,0.004732,-0.0030443,0.02723,-0.098734,-0.00061981,-0.011128,true,-10.046099371777094,0
0,HG02083,EAS,1,53.0,-1.3974426765308423,true,true,-0.19382,0.29725,0.040699,0.06253,0.004732,-0.0030443,0.02723,-0.098734,-0.00061981,-0.011128,true,-10.099666329915548,0
0,HG02091,AMR,0,54.0,-0.6337695616689871,true,true,-0.11321,0.0032681,-0.26512,-0.10324,-0.00048606,-0.0019367,0.012508,-0.0092419,0.0041797,0.00091401,true,-0.2558669998253378,0
0,HG02091,AMR,0,55.0,-0.35232303169009654,true,true,-0.11321,0.0032681,-0.26512,-0.10324,-0.00048606,-0.0019367,0.012508,-0.0092419,0.0041797,0.00091401,true,0.8619664741186676,0
0,HG02091,AMR,0,56.0,1.0599174491365677,true,true,-0.11321,0.0032681,-0.26512,-0.10324,-0.00048606,-0.0019367,0.012508,-0.0092419,0.0041797,0.00091401,true,-1.2546280811512789,0
0,HG02091,AMR,0,57.0,0.7997002839991233,true,true,-0.11321,0.0032681,-0.26512,-0.10324,-0.00048606,-0.0019367,0.012508,-0.0092419,0.0041797,0.00091401,true,0.29280848201402043,0
0,HG02091,AMR,0,58.0,-1.372937044100444,true,true,-0.11321,0.0032681,-0.26512,-0.10324,-0.00048606,-0.0019367,0.012508,-0.0092419,0.0041797,0.00091401,true,4.097932902997309,0
0,HG02106,AMR,0,54.0,1.0400547124538337,true,true,-0.19171,0.11791,-0.41835,-0.20607,-0.0043027,0.0033587,0.012166,-0.013601,-0.00069876,-0.0011562,true,-5.284600045849271,0
0,HG02106,AMR,0,55.0,0.9037847311821334,true,true,-0.19171,0.11791,-0.41835,-0.20607,-0.0043027,0.0033587,0.012166,-0.013601,-0.00069876,-0.0011562,true,-5.0622559806176985,0
0,HG02106,AMR,0,56.0,1.8053864288039798,true,true,-0.19171,0.11791,-0.41835,-0.20607,-0.0043027,0.0033587,0.012166,-0.013601,-0.00069876,-0.0011562,true,-6.531493966256849,0
0,HG02106,AMR,0,57.0,1.9392927027474172,true,true,-0.19171,0.11791,-0.41835,-0.20607,-0.0043027,0.0033587,0.012166,-0.013601,-0.00069876,-0.0011562,true,-6.66590602324268,0
0,HG02106,AMR,0,58.0,-0.6994551514694777,true,true,-0.19171,0.11791,-0.41835,-0.20607,-0.0043027,0.0033587,0.012166,-0.013601,-0.00069876,-0.0011562,true,-3.248315928806184,0
0,HG02120,EAS,1,44.0,0.1774479131577118,true,true,-0.19493,0.29548,0.046179,0.067075,0.0064234,0.0019936,0.018455,-0.068311,-0.0032888,-0.0082178,true,-3.0432612400847363,0
0,HG02120,EAS,1,45.0,-0.6963977948883753,true,true,-0.19493,0.29548,0.046179,0.067075,0.0064234,0.0019936,0.018455,-0.068311,-0.0032888,-0.0082178,true,-0.6662697968747928,0
0,HG02120,EAS,1,46.0,-0.5946769717489447,true,true,-0.19493,0.29548,0.046179,0.067075,0.0064234,0.0019936,0.018455,-0.068311,-0.0032888,-0.0082178,true,-0.21853392041495812,0
0,HG02120,EAS,1,47.0,0.20359945000301843,true,true,-0.19493,0.29548,0.046179,0.067075,0.0064234,0.0019936,0.018455,-0.068311,-0.0032888,-0.0082178,true,-3.4282641524051187,0
0,HG02120,EAS,1,48.0,-0.10392791087371722,true,true,-0.19493,0.29548,0.046179,0.067075,0.0064234,0.0019936,0.018455,-0.068311,-0.0032888,-0.0082178,true,-0.7204172105789839,0
0,HG02126,EAS,0,48.0,-1.4050877484882756,true,true,-0.19538,0.29983,0.039473,0.072419,0.0085869,0.00079983,0.028474,-0.090784,-0.0004414,-0.011611,true,6.58219839407286,0
0,HG02126,EAS,0,49.0,0.8477954918527503,true,true,-0.19538,0.29983,0.039473,0.072419,0.0085869,0.00079983,0.028474,-0.090784,-0.0004414,-0.011611,true,10.407891213939852,0
0,HG02126,EAS,0,50.0,-0.24503060618794834,true,true,-0.19538,0.29983,0.039473,0.072419,0.0085869,0.00079983,0.028474,-0.090784,-0.0004414,-0.011611,true,6.915458339906325,0
0,HG02126,EAS,0,51.0,-0.7043520650627478,true,true,-0.19538,0.29983,0.039473,0.072419,0.0085869,0.00079983,0.028474,-0.090784,-0.0004414,-0.011611,true,6.825888536689416,0
0,HG02126,EAS,0,52.0,0.252991066752337,true,true,-0.19538,0.29983,0.039473,0.072419,0.0085869,0.00079983,0.028474,-0.090784,-0.0004414,-0.011611,true,10.197169922464894,0
0,HG02129,EAS,1,45.0,-0.09909025445321588,true,true,-0.19097,0.28605,0.044543,0.057309,0.001833,-0.0023678,0.02407,-0.094565,-0.0053501,-0.0090276,true,-18.369745586350327,0
0,HG02129,EAS,1,46.0,0.3119109698202663,true,true,-0.19097,0.28605,0.044543,0.057309,0.001833,-0.0023678,0.02407,-0.094565,-0.0053501,-0.0090276,true,-18.623866017601493,0
0,HG02129,EAS,1,47.0,-0.6572717946969526,true,true,-0.19097,0.28605,0.044543,0.057309,0.001833,-0.0023678,0.02407,-0.094565,-0.0053501,-0.0090276,true,-20.39343148160873,0
0,HG02129,EAS,1,48.0,0.6098379657701861,true,true,-0.19097,0.28605,0.044543,0.057309,0.001833,-0.0023678,0.02407,-0.094565,-0.0053501,-0.0090276,true,-19.503678770801987,0
0,HG02129,EAS,1,49.0,-0.4491014785739742,true,true,-0.19097,0.28605,0.044543,0.057309,0.001833,-0.0023678,0.02407,-0.094565,-0.0053501,-0.0090276,true,-19.449693133474877,0
0,HG02132,EAS,1,50.0,1.0307714762354654,true,true,-0.1933,0.29673,0.044423,0.064876,0.0059383,-0.0026156,0.026749,-0.088553,-0.0040593,-0.01337,true,28.57328697968569,1
0,HG02132,EAS,1,51.0,-2.1142730004864276,true,true,-0.1933,0.29673,0.044423,0.064876,0.0059383,-0.0026156,0.026749,-0.088553,-0.0040593,-0.01337,true,30.465689168758544,1
0,HG02132,EAS,1,52.0,-0.7279332950560048,true,true,-0.1933,0.29673,0.044423,0.064876,0.0059383,-0.0026156,0.026749,-0.088553,-0.0040593,-0.01337,true,29.204737919692143,1
0,HG02132,EAS,1,53.0,0.2986651160780847,true,true,-0.1933,0.29673,0.044423,0.064876,0.0059383,-0.0026156,0.026749,-0.088553,-0.0040593,-0.01337,true,29.669278584899732,1
0,HG02132,EAS,1,54.0,0.2716895969130144,true,true,-0.1933,0.29673,0.044423,0.064876,0.0059383,-0.0026156,0.026749,-0.088553,-0.0040593,-0.01337,true,30.22601430636686,1
0,HG02135,EAS,1,57.0,-0.1108382948747065,true,true,-0.19393,0.29356,0.039827,0.056322,0.0056558,-0.0015933,0.020352,-0.084294,-0.0038338,-0.010147,true,22.306849403195795,1
0,HG02135,EAS,1,58.0,-1.8447613320349376,true,true,-0.19393,0.29356,0.039827,0.056322,0.0056558,-0.0015933,0.020352,-0.084294,-0.0038338,-0.010147,true,19.719022456387297,1
0,HG02135,EAS,1,59.0,0.7491194227822248,true,true,-0.19393,0.29356,0.039827,0.056322,0.0056558,-0.0015933,0.020352,-0.084294,-0.0038338,-0.010147,true,20.469198805969604,1
0,HG02135,EAS,1,60.0,0.4388781618224978,true,true,-0.19393,0.29356,0.039827,0.056322,0.0056558,-0.0015933,0.020352,-0.084294,-0.0038338,-0.010147,true,20.951198734778867,1
0,HG02135,EAS,1,61.0,0.926901013330413,true,true,-0.19393,0.29356,0.039827,0.056322,0.0056558,-0.0015933,0.020352,-0.084294,-0.0038338,-0.010147,true,20.656410932051624,1
0,HG02145,AFR,1,60.0,-0.9103675174189025,true,true,0.41324,0.021944,-0.0050367,0.0054327,0.005388,-0.025347,-0.01509,-0.0073472,-0.012993,0.0024019,true,48.443007542393914,1
0,HG02145,AFR,1,61.0,0.1955926202428992,true,true,0.41324,0.021944,-0.0050367,0.0054327,0.005388,-0.025347,-0.01509,-0.0073472,-0.012993,0.0024019,true,49.794296292360876,1
0,HG02145,AFR,1,62.0,0.6144925780372362,true,true,0.41324,0.021944,-0.0050367,0.0054327,0.005388,-0.025347,-0.01509,-0.0073472,-0.012993,0.0024019,true,50.68712175498789,1
0,HG02145,AFR,1,63.0,0.18074953008713573,true,true,0.41324,0.021944,-0.0050367,0.0054327,0.005388,-0.025347,-0.01509,-0.0073472,-0.012993,0.0024019,true,52.10136564286556,1
0,HG02145,AFR,1,64.0,-0.02848169933592967,true,true,0.41324,0.021944,-0.0050367,0.0054327,0.005388,-0.025347,-0.01509,-0.0073472,-0.012993,0.0024019,true,52.445933007401,1
0,HG02148,AMR,0,52.0,0.1236310785353554,true,true,-0.18645,0.099452,-0.39967,-0.19007,-0.0045245,-0.0018356,0.015226,-0.0083476,-0.0065412,-0.0050552,true,-6.815200523136562,0
0,HG02148,AMR,0,53.0,-1.518943796617948,true,true,-0.18645,0.099452,-0.39967,-0.19007,-0.0045245,-0.0018356,0.015226,-0.0083476,-0.0065412,-0.0050552,true,-6.482476908420821,0
0,HG02148,AMR,0,54.0,-1.193624999735158,true,true,-0.18645,0.099452,-0.39967,-0.19007,-0.0045245,-0.0018356,0.015226,-0.0083476,-0.0065412,-0.0050552,true,-8.754427534225616,0
0,HG02148,AMR,0,55.0,-1.028664590298136,true,true,-0.18645,0.099452,-0.39967,-0.19007,-0.0045245,-0.0018356,0.015226,-0.0083476,-0.0065412,-0.0050552,true,-9.73205547193044,0
0,HG02148,AMR,0,56.0,-0.22003552015790426,true,true,-0.18645,0.099452,-0.39967,-0.19007,-0.0045245,-0.0018356,0.015226,-0.0083476,-0.0065412,-0.0050552,true,-8.646997856905516,0
0,HG02222,EUR,0,44.0,1.7101079031098634,true,true,-0.11014,-0.2485,-0.0097625,0.096894,-0.0055723,0.00092097,-0.0018169,-0.0071962,0.0050355,0.030346,true,2.4561934575779745,0
0,HG02222,EUR,0,45.0,0.29585826540016424,true,true,-0.11014,-0.2485,-0.0097625,0.096894,-0.0055723,0.00092097,-0.0018169,-0.0071962,0.0050355,0.030346,true,0.300643407995866,0
0,HG02222,EUR,0,46.0,0.3577391503143934,true,true,-0.11014,-0.2485,-0.0097625,0.096894,-0.0055723,0.00092097,-0.0018169,-0.0071962,0.0050355,0.030346,true,0.860866204697416,0
0,HG02222,EUR,0,47.0,0.5767720039719596,true,true,-0.11014,-0.2485,-0.0097625,0.096894,-0.0055723,0.00092097,-0.0018169,-0.0071962,0.0050355,0.030346,true,1.363513255453542,0
0,HG02222,EUR,0,48.0,0.6262609601315849,true,true,-0.11014,-0.2485,-0.0097625,0.096894,-0.0055723,0.00092097,-0.0018169,-0.0071962,0.0050355,0.030346,true,2.3391955503952806,0
0,HG02225,EUR,0,51.0,-0.16825145001901273,true,true,-0.11129,-0.25006,-0.013154,0.10148,-0.0087058,-0.0022067,-0.0022821,-0.0090221,0.0028369,0.027002,true,-16.174998493638487,0
0,HG02225,EUR,0,52.0,0.3950873417617436,true,true,-0.11129,-0.25006,-0.013154,0.10148,-0.0087058,-0.0022067,-0.0022821,-0.0090221,0.0028369,0.027002,true,-16.4490370707139,0
0,HG02225,EUR,0,53.0,1.1059044350711635,true,true,-0.11129,-0.25006,-0.013154,0.10148,-0.0087058,-0.0022067,-0.0022821,-0.0090221,0.0028369,0.027002,true,-15.401731366280718,0
0,HG02225,EUR,0,54.0,1.1096540700562691,true,true,-0.11129,-0.25006,-0.013154,0.10148,-0.0087058,-0.0022067,-0.0022821,-0.0090221,0.0028369,0.027002,true,-16.802906978436276,0
0,HG02225,EUR,0,55.0,-1.049284437284021,true,true,-0.11129,-0.25006,-0.013154,0.10148,-0.0087058,-0.0022067,-0.0022821,-0.0090221,0.0028369,0.027002,true,-18.62178098387842,0
0,HG02229,EUR,0,58.0,-0.8986718059535561,true,true,-0.11279,-0.25074,-0.010959,0.094184,-0.013459,-0.0009014,0.0015752,-0.0060359,0.0035668,0.02453,true,-2.660654647247976,0
0,HG02229,EUR,0,59.0,-0.45731635036525525,true,true,-0.11279,-0.25074,-0.010959,0.094184,-0.013459,-0.0009014,0.0015752,-0.0060359,0.0035668,0.02453,true,-2.5427945126696136,0
0,HG02229,EUR,0,60.0,0.964983811257042,true,true,-0.11279,-0.25074,-0.010959,0.094184,-0.013459,-0.0009014,0.0015752,-0.0060359,0.0035668,0.02453,true,-0.9045364328387007,0
0,HG02229,EUR,0,61.0,-0.8426978857656863,true,true,-0.11279,-0.25074,-0.010959,0.094184,-0.013459,-0.0009014,0.0015752,-0.0060359,0.0035668,0.02453,true,-1.3245970758972243,0
0,HG02229,EUR,0,62.0,-0.5961448927351701,true,true,-0.11279,-0.25074,-0.010959,0.094184,-0.013459,-0.0009014,0.0015752,-0.0060359,0.0035668,0.02453,true,-1.2070407706689554,0
0,HG02234,EUR,1,59.0,-0.5855924966299685,false,false,-0.10024,-0.24851,-0.01306,0.10048,-0.0097996,-0.0038051,0.019345,-0.00063064,0.0068411,0.031755,true,6.075606904520245,0
0,HG02234,EUR,1,60.0,1.5503386184370695,false,false,-0.10024,-0.24851,-0.01306,0.10048,-0.0097996,-0.0038051,0.019345,-0.00063064,0.0068411,0.031755,true,7.443350838165161,0
0,HG02234,EUR,1,61.0,1.346649414498147,false,false,-0.10024,-0.24851,-0.01306,0.10048,-0.0097996,-0.0038051,0.019345,-0.00063064,0.0068411,0.031755,true,7.647218653495268,0
0,HG02234,EUR,1,62.0,-0.3664882398644925,false,false,-0.10024,-0.24851,-0.01306,0.10048,-0.0097996,-0.0038051,0.019345,-0.00063064,0.0068411,0.031755,true,6.568073955262506,0
0,HG02234,EUR,1,63.0,-1.7752910486448952,false,false,-0.10024,-0.24851,-0.01306,0.10048,-0.0097996,-0.0038051,0.019345,-0.00063064,0.0068411,0.031755,true,4.075333977007125,0
0,HG02237,EUR,0,50.0,-0.07321094558597321,true,true,-0.10917,-0.2448,-0.0112,0.093536,-0.0070376,-0.00024539,0.0063748,-0.0053729,0.0036882,0.026982,true,0.7785833271792374,0
0,HG02237,EUR,0,51.0,-0.8065585763934725,true,true,-0.10917,-0.2448,-0.0112,0.093536,-0.0070376,-0.00024539,0.0063748,-0.0053729,0.0036882,0.026982,true,0.1914181680201399,0
0,HG02237,EUR,0,52.0,-1.2527795327514195,true,true,-0.10917,-0.2448,-0.0112,0.093536,-0.0070376,-0.00024539,0.0063748,-0.0053729,0.0036882,0.026982,true,0.08761657024283015,0
0,HG02237,EUR,0,53.0,0.2247251727984116,true,true,-0.10917,-0.2448,-0.0112,0.093536,-0.0070376,-0.00024539,0.0063748,-0.0053729,0.0036882,0.026982,true,-0.8743566990014918,0
0,HG02237,EUR,0,54.0,-0.05993516440815576,true,true,-0.10917,-0.2448,-0.0112,0.093536,-0.0070376,-0.00024539,0.0063748,-0.0053729,0.0036882,0.026982,true,1.2140993418792252,0
0,HG02240,EUR,0,50.0,-1.4906477128344475,true,true,-0.10129,-0.24206,-0.010243,0.091,-0.010158,-0.0005759,0.012058,-0.0044035,0.0050965,0.029281,true,0.6547182110614995,0
0,HG02240,EUR,0,51.0,1.2726864543519294,true,true,-0.10129,-0.24206,-0.010243,0.091,-0.010158,-0.0005759,0.012058,-0.0044035,0.0050965,0.029281,true,0.8581404717227242,0
0,HG02240,EUR,0,52.0,1.2424714496132114,true,true,-0.10129,-0.24206,-0.010243,0.091,-0.010158,-0.0005759,0.012058,-0.0044035,0.0050965,0.029281,true,-1.4886667413295642,0
0,HG02240,EUR,0,53.0,-0.8120827459670988,true,true,-0.10129,-0.24206,-0.010243,0.091,-0.010158,-0.0005759,0.012058,-0.0044035,0.0050965,0.029281,true,2.3779270328119786,0
0,HG02240,EUR,0,54.0,-1.0538264618297695,true,true,-0.10129,-0.24206,-0.010243,0.091,-0.010158,-0.0005759,0.012058,-0.0044035,0.0050965,0.029281,true,1.834738323571187,0
0,HG02257,AFR,0,50.0,1.2150145194581654,true,true,0.39569,0.017088,-0.011803,0.0094458,0.0027262,-0.021609,-0.015769,-0.0062151,-0.01936,0.0016766,true,-5.57579263185622,0
0,HG02257,AFR,0,51.0,0.9671358920910708,true,true,0.39569,0.017088,-0.011803,0.0094458,0.0027262,-0.021609,-0.015769,-0.0062151,-0.01936,0.0016766,true,-4.234767000235179,0
0,HG02257,AFR,0,52.0,-1.410264213612121,true,true,0.39569,0.017088,-0.011803,0.0094458,0.0027262,-0.021609,-0.015769,-0.0062151,-0.01936,0.0016766,true,-6.827537037985315,0
0,HG02257,AFR,0,53.0,0.983293310030945,true,true,0.39569,0.017088,-0.011803,0.0094458,0.0027262,-0.021609,-0.015769,-0.0062151,-0.01936,0.0016766,true,-5.944830188760661,0
0,HG02257,AFR,0,54.0,0.028562259012760095,true,true,0.39569,0.017088,-0.011803,0.0094458,0.0027262,-0.021609,-0.015769,-0.0062151,-0.01936,0.0016766,true,-7.716166219254738,0
0,HG02258,AFR,1,51.0,0.7563344989847611,true,true,0.43752,0.030301,-0.0022981,0.0029766,0.0056352,-0.025725,-0.012714,-0.004359,-0.01972,0.0037454,true,-15.905344778565299,0
0,HG02258,AFR,1,52.0,1.7612557040296737,true,true,0.43752,0.030301,-0.0022981,0.0029766,0.0056352,-0.025725,-0.012714,-0.004359,-0.01972,0.0037454,true,-15.704505012845113,0
0,HG02258,AFR,1,53.0,0.38098093700484226,true,true,0.43752,0.030301,-0.0022981,0.0029766,0.0056352,-0.025725,-0.012714,-0.004359,-0.01972,0.0037454,true,-18.42827297216375,0
0,HG02258,AFR,1,54.0,0.22079337192072826,true,true,0.43752,0.030301,-0.0022981,0.0029766,0.0056352,-0.025725,-0.012714,-0.004359,-0.01972,0.0037454,true,-18.821913664511737,0
0,HG02258,AFR,1,55.0,-0.5669905481971914,true,true,0.43752,0.030301,-0.0022981,0.0029766,0.0056352,-0.025725,-0.012714,-0.004359,-0.01972,0.0037454,true,-20.825708003622665,0
0,HG02261,AMR,1,54.0,-1.0700367953957852,false,false,-0.18562,0.10345,-0.40997,-0.19193,-1.8536e-5,-0.0017538,0.013697,-0.012425,-0.0027524,-0.0071772,false,-16.503655829387217,0
0,HG02261,AMR,1,55.0,-0.19133088948956667,false,false,-0.18562,0.10345,-0.40997,-0.19193,-1.8536e-5,-0.0017538,0.013697,-0.012425,-0.0027524,-0.0071772,false,-17.394609553379453,0
0,HG02261,AMR,1,56.0,0.9733428621472039,false,false,-0.18562,0.10345,-0.40997,-0.19193,-1.8536e-5,-0.0017538,0.013697,-0.012425,-0.0027524,-0.0071772,false,-16.0239682276132,0
0,HG02261,AMR,1,57.0,2.9835161098461547,false,false,-0.18562,0.10345,-0.40997,-0.19193,-1.8536e-5,-0.0017538,0.013697,-0.012425,-0.0027524,-0.0071772,false,-15.167424214664628,0
0,HG02261,AMR,1,58.0,-0.6713253977543491,false,false,-0.18562,0.10345,-0.40997,-0.19193,-1.8536e-5,-0.0017538,0.013697,-0.012425,-0.0027524,-0.0071772,false,-17.248259007389738,0
0,HG02273,AMR,0,46.0,0.3408865707189144,true,true,-0.19915,0.13545,-0.45345,-0.23145,0.00092898,0.0038065,0.011756,-0.016695,-0.0032921,-0.014303,true,8.79232524123491,0
0,HG02273,AMR,0,47.0,2.390394918218103,true,true,-0.19915,0.13545,-0.45345,-0.23145,0.00092898,0.0038065,0.011756,-0.016695,-0.0032921,-0.014303,true,4.933996933869418,0
0,HG02273,AMR,0,48.0,-0.08307299121583672,true,true,-0.19915,0.13545,-0.45345,-0.23145,0.00092898,0.0038065,0.011756,-0.016695,-0.0032921,-0.014303,true,10.031156592101825,0
0,HG02273,AMR,0,49.0,0.23396181418633138,true,true,-0.19915,0.13545,-0.45345,-0.23145,0.00092898,0.0038065,0.011756,-0.016695,-0.0032921,-0.014303,true,7.9701843062603785,0
0,HG02273,AMR,0,50.0,2.437730866709167,true,true,-0.19915,0.13545,-0.45345,-0.23145,0.00092898,0.0038065,0.011756,-0.016695,-0.0032921,-0.014303,true,6.808215164622544,0
